ID,Year_of_Release,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count
1342,2009,0.15,0.06,0.05,0.02,0.28,76,29,8.4,47
6376,2011,0.25,0.06,0.05,0.03,0.39,44,18,5.3,9
6955,2011,0.03,0.07,0.05,0.02,0.17,44,39,3.7,59
5945,2012,0.06,0.07,0.05,0.01,0.2,64,42,5.9,39
5288,2009,0.15,0.07,0.05,0.02,0.29,61,30,6.5,35
3024,2000,1.19,0.07,0.05,0.2,1.5,91,25,7.7,7
5498,2011,0.31,0.09,0.05,0.03,0.49,58,55,6.3,29
881,2001,0.15,0.11,0.05,0.04,0.35,71,20,8.6,34
3520,2005,0.18,0.14,0.05,0.05,0.42,70,30,7.5,46
4850,2016,0.2,0.14,0.05,0.03,0.42,75,72,6.8,208
6234,2011,0.26,0.15,0.05,0.04,0.49,55,57,5.5,31
1305,2005,0.22,0.17,0.05,0.06,0.51,78,30,8.4,5
5487,2014,0.26,0.21,0.05,0.1,0.61,77,24,6.3,130
2019,2009,0.21,0.22,0.05,0.09,0.56,74,35,8.1,39
1035,2001,0.6,0.22,0.05,0.02,0.89,91,22,8.5,59
2222,2008,0.65,0.22,0.05,0.1,1.01,81,74,8,302
1274,2016,0.34,0.25,0.05,0.12,0.75,89,56,8.4,704
6793,2011,0.4,0.26,0.05,0.11,0.83,82,52,4.3,1197
4985,2011,1.62,0.26,0.05,0.18,2.11,90,38,6.7,127
6857,2012,0,0.28,0.05,0.11,0.44,57,9,4.1,89
3711,2007,0.32,0.32,0.05,0.14,0.83,60,52,7.4,21
1991,2009,0.27,0.35,0.05,0.21,0.89,81,67,8.1,84
1968,2008,0.76,0.35,0.05,0.18,1.34,84,50,8.1,203
3046,2012,0.52,0.36,0.05,0.08,1.01,77,70,7.7,758
6792,2015,0.36,0.41,0.05,0.15,0.96,76,46,4.3,894
4451,2009,0.71,0.41,0.05,0.12,1.3,80,59,7,132
2184,2012,1.73,0.43,0.05,0.27,2.47,90,26,8,99
5259,2009,0.23,0.46,0.05,0.17,0.91,76,42,6.5,53
4124,2009,0.43,0.47,0.05,0.28,1.23,63,38,7.2,69
439,2002,1.47,0.48,0.05,0.06,2.05,75,26,8.8,41
3042,2012,0.31,0.49,0.05,0.19,1.04,83,40,7.7,645
2453,2008,2.66,0.49,0.05,0.3,3.51,89,67,7.9,1309
1969,2010,0.66,0.5,0.05,0.13,1.33,83,100,8.1,1156
1683,2008,1.56,0.53,0.05,0.31,2.45,82,50,8.2,100
4123,2008,0.45,0.55,0.05,0.22,1.26,75,42,7.2,166
1451,2009,0.58,0.56,0.05,0.14,1.32,93,85,8.3,280
2712,2011,0.64,0.57,0.05,0.22,1.48,83,91,7.8,543
1690,2001,1.37,0.61,0.05,0.09,2.12,85,35,8.2,28
3468,2012,0.12,0.63,0.05,0.23,1.03,81,23,7.5,54
2471,2002,1.21,0.64,0.05,0.09,1.99,76,11,7.9,14
6587,2013,0.33,0.69,0.05,0.19,1.27,80,6,4.9,123
2689,2001,2.07,0.77,0.05,0.05,2.94,79,13,7.8,4
297,2007,1.65,0.85,0.05,0.28,2.83,96,88,8.9,2249
780,2009,2.67,0.87,0.05,0.38,3.97,89,76,8.6,681
1697,2015,0.45,0.9,0.05,0.26,1.66,79,103,8.2,2161
5902,2008,0.63,1,0.05,0.38,2.05,59,40,5.9,71
982,2001,1.99,1.05,0.05,0.22,3.31,80,21,8.5,86
3880,2001,3,1.11,0.05,0.07,4.24,79,10,7.3,6
6354,2007,1.41,1.12,0.05,0.3,2.89,61,37,5.3,23
613,2003,1.5,1.28,0.05,0.46,3.28,85,31,8.7,105
1946,2014,1.01,1.43,0.05,0.47,2.96,84,85,8.1,1886
6945,2013,1.78,1.43,0.05,0.57,3.83,78,49,3.7,1564
5777,2007,2.12,1.47,0.05,0.42,4.05,56,27,6,44
4790,2002,1.23,1.77,0.05,0.49,3.54,72,49,6.8,88
4979,2002,0.46,2.28,0.05,0.61,3.4,88,15,6.7,35
3230,2009,0.6,2.45,0.05,0.52,3.62,91,56,7.6,203
3640,2011,0,0,0.06,0,0.06,61,8,7.5,15
2651,2012,0,0,0.06,0,0.06,68,36,7.9,31
2945,2013,0,0,0.06,0,0.07,74,27,7.8,66
2650,2014,0,0,0.06,0,0.06,70,9,7.9,14
2958,2014,0,0,0.06,0,0.06,68,16,7.8,36
3638,2015,0,0,0.06,0,0.06,70,15,7.5,48
4049,2014,0.02,0,0.06,0.01,0.1,66,25,7.3,24
2362,2009,0.05,0,0.06,0.01,0.12,63,27,8,13
5201,2007,0.07,0,0.06,0.01,0.14,64,22,6.6,19
6333,2007,0.07,0,0.06,0.01,0.14,59,26,5.4,8
4024,2009,0.07,0,0.06,0.01,0.14,68,13,7.3,21
2864,2009,0.12,0,0.06,0.01,0.19,64,26,7.8,43
4537,2007,0.16,0,0.06,0.01,0.24,70,25,7,24
5327,2015,0.02,0.01,0.06,0.01,0.1,71,29,6.5,15
4920,2014,0.03,0.01,0.06,0.01,0.11,71,20,6.8,44
3614,2002,0.04,0.01,0.06,0,0.11,48,18,7.5,4
4395,2014,0.04,0.01,0.06,0.02,0.13,68,24,7.1,36
736,2013,0.07,0.01,0.06,0.02,0.15,65,18,8.7,41
3800,2014,0.08,0.01,0.06,0.03,0.18,60,19,7.4,58
3560,2005,0.15,0.01,0.06,0.01,0.23,88,49,7.5,164
1793,2011,0.28,0.01,0.06,0.03,0.38,78,27,8.2,97
5905,2007,1.13,0.01,0.06,0.09,1.29,67,19,5.9,8
1608,2005,0.02,0.02,0.06,0.01,0.1,69,15,8.3,8
1876,2014,0.03,0.02,0.06,0.01,0.11,70,19,8.2,27
4038,2015,0.03,0.02,0.06,0.01,0.12,73,26,7.3,24
4017,2010,0.07,0.02,0.06,0.01,0.16,59,38,7.3,23
5741,2012,0.13,0.02,0.06,0.01,0.22,54,35,6.1,28
5044,2006,0.15,0.02,0.06,0.02,0.25,53,46,6.7,42
1609,2008,0,0.03,0.06,0.01,0.1,81,49,8.3,62
2880,2012,0.05,0.03,0.06,0.02,0.16,55,19,7.8,94
2881,2014,0.05,0.03,0.06,0.02,0.16,67,23,7.8,49
6555,2012,0.06,0.03,0.06,0.02,0.17,42,40,5,78
1838,2012,0.1,0.03,0.06,0.02,0.2,71,35,8.2,106
1825,2008,0.13,0.03,0.06,0.01,0.24,62,17,8.2,37
1732,2007,0.67,0.03,0.06,0.05,0.82,65,18,8.2,28
3616,2014,0,0.04,0.06,0.01,0.11,66,7,7.5,54
149,2001,0.05,0.04,0.06,0.01,0.17,71,11,9.1,56
530,2001,0.11,0.04,0.06,0,0.22,79,17,8.8,9
1117,2002,0.15,0.04,0.06,0.01,0.25,81,19,8.5,15
2044,2009,0.26,0.04,0.06,0.04,0.4,74,51,8.1,50
6257,2013,0.07,0.05,0.06,0.02,0.21,61,30,5.5,102
3381,2015,0,0.06,0.06,0.01,0.13,86,20,7.6,225
3765,2007,0.15,0.06,0.06,0.02,0.3,60,42,7.4,22
2076,2014,0.08,0.07,0.06,0.03,0.24,76,31,8.1,74
2064,2015,0.11,0.08,0.06,0.04,0.29,80,43,8.1,173
3982,2014,0.09,0.1,0.06,0.04,0.28,71,28,7.3,46
6381,2014,0.1,0.1,0.06,0.04,0.31,54,32,5.3,103
4500,2011,0.26,0.1,0.06,0.05,0.46,70,28,7,65
1289,2009,0.36,0.1,0.06,0.06,0.57,87,50,8.4,112
1533,2009,0.16,0.12,0.06,0.03,0.36,67,41,8.3,63
3745,2012,0.18,0.12,0.06,0.05,0.4,71,39,7.4,169
3114,2010,0.12,0.13,0.06,0.03,0.33,74,43,7.7,96
1323,2000,0.16,0.13,0.06,0.04,0.39,62,13,8.4,8
2276,2010,0.17,0.13,0.06,0.08,0.44,74,51,8,20
4847,2011,0.2,0.13,0.06,0.03,0.43,74,33,6.8,28
6634,2011,0.08,0.15,0.06,0.03,0.31,49,30,4.8,13
1316,2002,0.2,0.15,0.06,0.05,0.46,83,30,8.4,14
4348,2015,0.06,0.16,0.06,0.04,0.31,76,17,7.1,110
121,1998,0.27,0.18,0.06,0.04,0.55,78,15,9.1,35
1307,2009,0.12,0.27,0.06,0.05,0.51,82,13,8.4,17
2501,2003,0.87,0.3,0.06,0.03,1.27,57,27,7.9,139
1007,2002,1.11,0.31,0.06,0.04,1.52,87,34,8.5,51
5988,2006,0.18,0.37,0.06,0.14,0.75,55,46,5.8,30
4682,2012,0.38,0.38,0.06,0.14,0.96,70,21,6.9,92
3049,2013,0.34,0.39,0.06,0.15,0.94,84,27,7.7,314
1249,2010,0.5,0.4,0.06,0.16,1.12,82,85,8.4,201
2706,2003,1.05,0.44,0.06,0.04,1.6,72,49,7.8,125
618,2009,1.7,0.44,0.06,0.4,2.6,91,50,8.7,529
4117,2012,0.53,0.48,0.06,0.24,1.32,70,71,7.2,318
179,2003,2.22,0.51,0.06,0.15,2.94,87,42,9,93
4119,2011,0.46,0.56,0.06,0.21,1.29,85,54,7.2,406
3461,2014,0.46,0.56,0.06,0.2,1.29,72,53,7.5,292
5597,2011,0.47,0.58,0.06,0.2,1.31,81,37,6.2,353
1444,2000,0.78,0.61,0.06,0.2,1.66,93,35,8.3,33
5783,2012,0.48,0.62,0.06,0.26,1.41,55,22,6,250
1445,2007,0.57,0.72,0.06,0.29,1.65,79,64,8.3,544
5110,2015,0.61,0.78,0.06,0.27,1.74,63,94,6.6,3172
1958,2013,0.52,0.8,0.06,0.26,1.63,70,98,8.1,2652
2450,2002,2.53,0.81,0.06,0.24,3.65,82,42,7.9,82
2702,2012,0.59,0.89,0.06,0.3,1.85,87,31,7.8,790
2194,2010,0.45,0.92,0.06,0.32,1.75,83,66,8,291
1220,2011,1.83,1.05,0.06,0.46,3.39,91,86,8.4,657
2462,2001,1.13,1.12,0.06,0.22,2.52,80,15,7.9,46
3003,2010,1.29,1.21,0.06,0.47,3.03,87,107,7.7,2759
5462,2016,0.6,1.25,0.06,0.35,2.26,76,91,6.3,635
2690,2013,1.07,1.31,0.06,0.42,2.85,83,29,7.8,1530
608,2009,2.09,1.35,0.06,0.4,3.9,81,27,8.7,39
2688,2003,1.04,1.37,0.06,0.49,2.96,64,29,7.8,94
983,2005,1.21,1.56,0.06,0.29,3.12,82,43,8.5,101
3672,2006,1.53,1.6,0.06,0.67,3.87,84,9,7.4,220
1671,2011,2.08,1.97,0.06,0.46,4.57,91,83,8.2,617
2132,2001,0,0,0.07,0,0.07,82,18,8.1,29
3194,2006,0,0,0.07,0,0.07,73,48,7.7,165
1403,2007,0,0,0.07,0,0.07,69,10,8.4,8
5338,2008,0,0,0.07,0,0.07,49,6,6.5,13
2593,2011,0.14,0,0.07,0.02,0.23,55,12,7.9,44
5525,2006,0.15,0,0.07,0.01,0.24,53,29,6.3,15
263,2002,0.02,0.01,0.07,0,0.1,71,12,9,10
3150,2008,0.06,0.01,0.07,0.01,0.15,64,22,7.7,38
2870,2009,0.08,0.01,0.07,0.01,0.18,84,41,7.8,38
2850,2006,0.14,0.01,0.07,0.01,0.22,72,44,7.8,15
4838,2010,0.37,0.01,0.07,0.02,0.47,48,26,6.8,13
2920,2016,0,0.02,0.07,0,0.1,62,4,7.8,10
3607,2014,0.02,0.02,0.07,0.01,0.13,67,19,7.5,61
4914,2011,0.03,0.02,0.07,0.01,0.13,77,8,6.8,10
6188,2010,0.07,0.02,0.07,0.02,0.18,38,34,5.6,37
4373,2005,0.1,0.02,0.07,0.01,0.2,74,65,7.1,28
2330,2008,0.1,0.02,0.07,0.01,0.2,59,28,8,10
4323,2007,0.36,0.02,0.07,0.04,0.5,63,31,7.1,24
1167,2015,0,0.03,0.07,0.01,0.11,72,7,8.5,11
2918,2015,0,0.03,0.07,0.01,0.1,65,12,7.8,63
4563,2011,0.06,0.04,0.07,0.02,0.19,44,22,7,24
1839,2016,0.07,0.04,0.07,0.02,0.2,87,49,8.2,178
2606,2010,0.08,0.04,0.07,0.01,0.2,76,40,7.9,23
915,2005,0.06,0.05,0.07,0.02,0.2,68,31,8.6,17
248,2009,0.06,0.05,0.07,0.01,0.2,75,46,9,61
5820,2003,0.24,0.06,0.07,0.01,0.38,55,21,6,22
3978,2009,0.11,0.07,0.07,0.03,0.29,64,27,7.3,15
4526,2009,0.13,0.07,0.07,0.02,0.3,69,49,7,57
6246,2011,0.14,0.07,0.07,0.02,0.3,53,32,5.5,26
502,2005,0.25,0.07,0.07,0.01,0.4,76,43,8.8,18
223,2004,0.3,0.08,0.07,0.01,0.47,85,54,9,142
4506,2010,0.22,0.09,0.07,0.04,0.43,45,31,7,148
3756,2016,0.17,0.1,0.07,0.03,0.36,69,82,7.4,662
869,2004,0.26,0.1,0.07,0.01,0.43,58,9,8.6,18
4161,2011,0.27,0.1,0.07,0.05,0.49,58,34,7.2,46
2798,2008,0.19,0.12,0.07,0.05,0.44,80,34,7.8,117
2815,2016,0.11,0.13,0.07,0.05,0.35,66,45,7.8,49
5518,2011,0.06,0.14,0.07,0.05,0.32,67,36,6.3,18
5276,2013,0.24,0.14,0.07,0.03,0.49,59,34,6.5,144
4480,2008,0.31,0.17,0.07,0.08,0.64,67,34,7,36
5920,2013,0.26,0.19,0.07,0.09,0.6,62,25,5.9,140
5615,2009,0.12,0.2,0.07,0.12,0.51,80,52,6.2,45
5924,2010,0.18,0.2,0.07,0.08,0.54,58,49,5.9,15
454,2004,0.92,0.2,0.07,0.04,1.23,91,89,8.8,152
1777,2011,0.13,0.21,0.07,0.03,0.45,79,62,8.2,113
5008,2012,0.35,0.23,0.07,0.09,0.75,81,53,6.7,150
2749,2012,0.42,0.23,0.07,0.06,0.79,75,59,7.8,320
653,2007,0.33,0.25,0.07,0.16,0.81,86,60,8.7,102
452,2004,0.87,0.35,0.07,0.04,1.33,92,60,8.8,279
6622,2012,0.71,0.43,0.07,0.26,1.47,33,58,4.8,479
2488,2008,0.92,0.43,0.07,0.15,1.58,85,62,7.9,157
1708,2011,0.5,0.59,0.07,0.22,1.37,89,50,8.2,682
6522,2012,1.12,0.6,0.07,0.16,1.95,67,71,5,1407
2722,2010,0.3,0.64,0.07,0.22,1.23,82,56,7.8,57
308,2007,0.89,0.74,0.07,0.09,1.79,90,62,8.9,491
2458,2014,1.28,0.98,0.07,0.46,2.79,80,90,7.9,2944
5246,2015,0.47,1.03,0.07,0.28,1.86,73,42,6.5,403
3440,2010,1.28,1.04,0.07,0.42,2.81,75,56,7.5,286
3447,2012,0.59,1.05,0.07,0.44,2.14,83,30,7.5,511
2171,2008,2.15,1.13,0.07,0.59,3.94,90,57,8,910
3233,2011,1.25,1.14,0.07,0.3,2.76,84,70,7.6,490
289,2009,2.24,1.31,0.07,0.61,4.23,91,70,8.9,1122
2682,2006,1.56,1.4,0.07,0.5,3.54,78,49,7.8,112
4791,2015,0.81,1.99,0.07,0.52,3.39,76,86,6.8,1319
565,2004,0,0,0.08,0,0.08,70,7,8.8,6
5080,2009,0,0,0.08,0,0.08,43,6,6.7,6
5762,2014,0,0,0.08,0,0.08,63,13,6.1,10
2936,2015,0,0,0.08,0,0.08,70,18,7.8,44
1162,2014,0.04,0,0.08,0.01,0.13,75,7,8.5,28
4390,2008,0.06,0,0.08,0.01,0.14,61,12,7.1,12
2336,2015,0.08,0,0.08,0.02,0.18,67,25,8,96
5644,2008,0.12,0,0.08,0.01,0.22,63,12,6.2,34
1120,2009,0.14,0,0.08,0.02,0.23,79,27,8.5,65
4350,2014,0.17,0,0.08,0.02,0.28,71,34,7.1,133
3975,2008,0.19,0,0.08,0.01,0.29,69,23,7.3,18
3180,2008,0,0.01,0.08,0,0.09,79,28,7.7,13
5443,2015,0,0.01,0.08,0,0.09,58,16,6.4,69
4921,2016,0.02,0.01,0.08,0,0.11,72,16,6.8,5
3534,2006,0.21,0.01,0.08,0.02,0.32,58,30,7.5,24
3759,2006,0.22,0.01,0.08,0.02,0.32,75,46,7.4,33
4020,2012,0.04,0.02,0.08,0.01,0.15,55,24,7.3,35
3805,2013,0.04,0.02,0.08,0.02,0.17,70,38,7.4,129
3141,2014,0.06,0.02,0.08,0.02,0.18,76,26,7.7,44
4886,2014,0.1,0.02,0.08,0.01,0.22,58,28,6.8,56
3335,2007,0.22,0.02,0.08,0.02,0.34,75,38,7.6,45
96,2004,2.28,0.02,0.08,0,2.37,96,81,9.1,8665
3386,2014,0,0.03,0.08,0,0.11,67,58,7.6,226
4562,2008,0.07,0.03,0.08,0.01,0.19,49,30,7,18
2858,2001,0.09,0.03,0.08,0,0.21,82,16,7.8,8
5384,2007,0.36,0.03,0.08,0.04,0.51,53,55,6.4,229
1298,2006,0.39,0.03,0.08,0.04,0.53,72,57,8.4,83
394,2005,0.05,0.04,0.08,0.01,0.18,59,16,8.9,14
4557,2011,0.06,0.04,0.08,0.02,0.2,63,28,7,24
376,2008,0.16,0.04,0.08,0.02,0.3,76,11,8.9,41
2574,2007,0.19,0.04,0.08,0.02,0.32,79,56,7.9,97
912,2016,0.04,0.06,0.08,0.03,0.21,77,5,8.6,46
5528,2002,0.07,0.06,0.08,0.02,0.22,50,18,6.3,8
2840,2011,0.1,0.06,0.08,0.01,0.24,71,37,7.8,26
3547,2011,0.11,0.06,0.08,0.03,0.28,78,46,7.5,40
3323,2009,0.21,0.07,0.08,0.03,0.39,66,53,7.6,70
2297,2011,0.11,0.1,0.08,0.02,0.31,73,48,8,99
134,2001,0.12,0.1,0.08,0.03,0.33,91,18,9.1,72
1083,2013,0.19,0.1,0.08,0.03,0.4,78,75,8.5,495
673,2004,0.3,0.1,0.08,0.02,0.5,83,64,8.7,25
1090,2001,0.14,0.11,0.08,0.04,0.36,70,23,8.5,14
4864,2016,0.08,0.13,0.08,0.02,0.3,68,37,6.8,16
1540,2016,0.08,0.14,0.08,0.04,0.33,77,74,8.3,222
3052,2009,0.52,0.16,0.08,0.1,0.85,83,52,7.7,115
3481,2007,0.42,0.21,0.08,0.07,0.77,69,42,7.5,31
4316,2009,0.22,0.22,0.08,0.09,0.61,70,45,7.1,51
7010,2016,0.4,0.28,0.08,0.14,0.9,77,80,3.4,1221
1256,2016,0.56,0.3,0.08,0.09,1.03,86,74,8.4,329
2208,2008,0.79,0.34,0.08,0.13,1.34,84,61,8,248
2481,2009,0.96,0.42,0.08,0.21,1.67,87,41,7.9,597
1702,2000,0.83,0.44,0.08,0.19,1.54,80,27,8.2,99
1228,2011,1.05,0.47,0.08,0.22,1.82,83,90,8.4,932
3698,2007,0.29,0.51,0.08,0.2,1.08,85,47,7.4,67
1236,2004,0.74,0.52,0.08,0.06,1.4,79,30,8.4,34
3239,2006,1.16,0.64,0.08,0.2,2.08,85,82,7.6,520
4278,2001,0.87,0.66,0.08,0.08,1.69,64,8,7.1,7
2719,2010,0.25,0.75,0.08,0.26,1.34,84,46,7.8,83
3680,2014,0.73,0.88,0.08,0.32,2.01,89,43,7.4,1984
1945,2009,1.4,1.06,0.08,0.47,3.01,91,94,8.1,1505
986,2010,1.33,1.1,0.08,0.44,2.95,88,59,8.5,572
4794,2013,0.89,1.33,0.08,0.39,2.69,73,88,6.8,2102
3882,2007,1.58,1.59,0.08,0.41,3.66,67,15,7.3,13
1938,2015,2.07,1.71,0.08,0.76,4.62,86,78,8.1,1264
89,2005,2.03,1.79,0.08,0.47,4.37,82,36,9.1,137
1670,2002,1.94,1.95,0.08,0.7,4.67,82,32,8.2,78
6583,2014,1.19,2.07,0.08,0.62,3.96,70,40,4.9,2050
16,2000,0,0,0.09,0,0.09,93,21,9.4,98
3627,2011,0,0,0.09,0,0.09,73,6,7.5,27
1850,2014,0.05,0,0.09,0.01,0.16,66,13,8.2,29
4892,2006,0.09,0,0.09,0.01,0.2,65,36,6.8,25
236,2010,0.19,0,0.09,0.01,0.29,85,30,9,81
886,2007,0.22,0,0.09,0.02,0.33,78,27,8.6,32
90,1997,4.03,0,0.09,0,4.12,96,24,9.1,3161
2919,2013,0,0.01,0.09,0,0.1,85,17,7.8,112
2370,2015,0,0.01,0.09,0,0.11,69,35,8,79
1157,2002,0.03,0.01,0.09,0,0.14,58,13,8.5,8
2625,2016,0.02,0.02,0.09,0.01,0.14,93,5,7.9,83
3801,2015,0.04,0.02,0.09,0.02,0.18,71,4,7.4,34
1095,2007,0.19,0.02,0.09,0.02,0.33,75,30,8.5,37
2094,2005,0.04,0.03,0.09,0.01,0.17,48,33,8.1,12
3795,2013,0.05,0.03,0.09,0.02,0.19,65,31,7.4,50
898,2010,0.11,0.03,0.09,0.03,0.26,63,22,8.6,20
887,2004,0.17,0.06,0.09,0.01,0.33,74,10,8.6,12
2283,2010,0.21,0.07,0.09,0.04,0.41,87,29,8,65
2281,2012,0.21,0.07,0.09,0.05,0.42,73,27,8,42
1500,2001,0.4,0.1,0.09,0.02,0.6,80,21,8.3,29
6768,2015,0.19,0.11,0.09,0.03,0.41,46,20,4.4,173
3516,2014,0.15,0.14,0.09,0.06,0.43,73,26,7.5,100
2070,2008,0,0.17,0.09,0.01,0.27,78,42,8.1,87
1059,2012,0.21,0.17,0.09,0.08,0.56,83,73,8.5,625
854,2007,0.23,0.18,0.09,0.06,0.56,83,49,8.6,59
6297,2011,0.27,0.18,0.09,0.07,0.61,58,26,5.4,77
2559,2013,0.07,0.2,0.09,0.05,0.41,81,12,7.9,70
2228,2009,0.51,0.25,0.09,0.08,0.93,90,86,8,597
2757,2016,0.24,0.27,0.09,0.1,0.71,73,54,7.8,117
3275,2012,0.37,0.29,0.09,0.11,0.85,81,34,7.6,376
4683,2012,0.41,0.32,0.09,0.12,0.95,79,18,6.9,156
3465,2007,0.57,0.32,0.09,0.16,1.14,88,46,7.5,155
826,2008,0.49,0.34,0.09,0.15,1.07,75,32,8.6,95
1462,2011,0.53,0.36,0.09,0.15,1.12,80,27,8.3,52
5471,2013,0.56,0.41,0.09,0.19,1.25,76,26,6.3,278
1983,2007,0.43,0.46,0.09,0.09,1.06,72,42,8.1,61
4666,2010,0.75,0.52,0.09,0.12,1.49,79,76,6.9,216
2459,2011,1.45,0.86,0.09,0.38,2.77,84,85,7.9,942
975,2008,3.4,0.99,0.09,0.45,4.93,93,84,8.5,1655
97,2004,0.85,1.06,0.09,0.32,2.31,84,42,9.1,51
1943,2003,1.78,1.12,0.09,0.19,3.18,62,30,8.1,137
3879,2007,1.91,2,0.09,0.82,4.82,81,40,7.3,769
261,2002,0,0,0.1,0.01,0.11,69,5,9,74
3175,2006,0,0,0.1,0,0.1,71,30,7.7,43
4050,2007,0,0,0.1,0,0.1,64,24,7.3,17
2365,2016,0.01,0,0.1,0,0.12,83,5,8,22
4905,2015,0.05,0,0.1,0.01,0.16,72,28,6.8,15
2084,2013,0.09,0,0.1,0.02,0.21,74,37,8.1,61
4352,2005,0.16,0,0.1,0.01,0.27,71,41,7.1,7
1551,2006,0.16,0,0.1,0.02,0.28,76,37,8.3,32
2062,2004,0.17,0,0.1,0.02,0.29,75,55,8.1,18
1801,2006,0.21,0,0.1,0.02,0.33,87,45,8.2,74
526,2012,0.1,0.01,0.1,0.04,0.24,82,56,8.8,237
4357,2015,0.12,0.01,0.1,0.02,0.25,67,31,7.1,54
2059,2010,0.18,0.01,0.1,0.03,0.31,58,10,8.1,39
3940,2006,0.38,0.01,0.1,0.04,0.53,76,56,7.3,56
3361,2008,0.06,0.02,0.1,0.01,0.19,62,22,7.6,31
3139,2016,0.06,0.02,0.1,0.02,0.19,69,32,7.7,52
3570,2013,0.07,0.02,0.1,0.02,0.2,53,44,7.5,80
252,2002,0.04,0.03,0.1,0.01,0.18,67,24,9,7
901,2014,0.09,0.03,0.1,0.03,0.25,78,15,8.6,49
1806,2009,0.15,0.03,0.1,0.03,0.32,82,39,8.2,68
876,2009,0.26,0.03,0.1,0.02,0.4,77,10,8.6,46
1773,2005,0.3,0.03,0.1,0.03,0.47,85,76,8.2,223
4579,2016,0,0.04,0.1,0.01,0.15,60,5,7,8
3571,2011,0.04,0.04,0.1,0.02,0.2,73,10,7.5,27
1098,2015,0.16,0.04,0.1,0.02,0.32,80,32,8.5,71
4282,2006,1.09,0.04,0.1,0.1,1.34,79,76,7.1,187
4364,2006,0.06,0.05,0.1,0.02,0.23,87,4,7.1,13
894,1998,0.09,0.06,0.1,0.02,0.28,84,10,8.6,18
522,2001,0.09,0.07,0.1,0.02,0.28,73,24,8.8,55
6383,2000,0.1,0.07,0.1,0.03,0.3,62,13,5.3,9
4347,2011,0.11,0.08,0.1,0.03,0.32,72,31,7.1,35
2809,2012,0.15,0.11,0.1,0.02,0.38,78,46,7.8,167
500,2000,0.17,0.12,0.1,0.03,0.42,76,10,8.8,29
6360,2012,0.42,0.21,0.1,0.09,0.83,84,51,5.3,191
3739,2015,0.09,0.22,0.1,0.06,0.46,74,34,7.4,118
3083,2015,0.13,0.24,0.1,0.07,0.55,75,30,7.7,284
1740,2014,0.32,0.28,0.1,0.06,0.76,91,80,8.2,1217
2216,2010,0.5,0.35,0.1,0.15,1.1,85,62,8,468
2492,2001,0.95,0.37,0.1,0.04,1.46,87,28,7.9,46
20,2002,1.96,0.67,0.1,0.09,2.82,97,70,9.3,747
1688,2012,1.05,0.72,0.1,0.35,2.23,91,25,8.2,858
5701,2008,1.15,0.84,0.1,0.38,2.46,87,79,6.1,1889
2684,2010,1.52,1.03,0.1,0.46,3.11,82,57,7.8,492
2448,2010,2.13,1.12,0.1,0.5,3.84,76,64,7.9,104
2452,2001,1.9,1.13,0.1,0.41,3.53,72,27,7.9,48
2173,2007,1.6,1.49,0.1,0.39,3.58,70,39,8,9
3227,2015,1.53,1.69,0.1,0.64,3.95,87,89,7.6,2679
980,2012,0.88,1.7,0.1,0.67,3.35,90,32,8.5,1041
3433,2011,1.41,2.01,0.1,0.7,4.22,80,39,7.5,613
2999,2014,1.13,2.18,0.1,0.63,4.04,85,83,7.7,1653
559,2007,0,0,0.11,0,0.11,80,10,8.8,11
4044,2007,0,0,0.11,0,0.11,77,30,7.3,15
931,2014,0,0,0.11,0,0.11,76,5,8.6,18
4755,2004,0.03,0,0.11,0,0.14,63,25,6.9,11
5423,2005,0.07,0,0.11,0.01,0.18,64,30,6.4,8
1136,2007,0.07,0,0.11,0.01,0.19,67,17,8.5,32
3360,2008,0.08,0,0.11,0.01,0.19,71,21,7.6,5
2323,2007,0.09,0,0.11,0.01,0.21,76,34,8,20
6026,2008,0.1,0,0.11,0.01,0.22,53,19,5.8,17
2882,2008,0.03,0.01,0.11,0,0.16,64,24,7.8,21
1349,2004,0.13,0.01,0.11,0.01,0.26,73,34,8.4,17
374,2010,0.17,0.01,0.11,0.02,0.31,78,15,8.9,39
4906,2013,0.02,0.02,0.11,0.01,0.16,68,4,6.8,9
2888,2014,0.02,0.02,0.11,0.01,0.15,90,4,7.8,71
1351,2006,0.11,0.02,0.11,0.01,0.26,71,41,8.4,36
3502,2008,0.33,0.03,0.11,0.04,0.52,78,51,7.5,150
2236,2006,0.57,0.04,0.11,0.06,0.76,85,54,8,188
3558,2011,0.05,0.06,0.11,0.02,0.24,67,35,7.5,73
5832,2010,0.09,0.06,0.11,0.03,0.29,58,42,6,30
6537,2012,0.19,0.09,0.11,0.05,0.43,58,43,5,152
364,2003,0.15,0.12,0.11,0.04,0.41,82,33,8.9,65
667,2009,0.32,0.12,0.11,0.04,0.6,81,58,8.7,101
5030,2011,0.11,0.13,0.11,0.02,0.38,73,43,6.7,18
2,2003,0.34,0.13,0.11,0.01,0.59,81,25,9.6,116
3479,2010,0.42,0.18,0.11,0.09,0.81,60,27,7.5,63
4138,2009,0.37,0.19,0.11,0.1,0.77,57,26,7.2,58
470,2012,0.42,0.19,0.11,0.09,0.82,74,27,8.8,158
4312,2012,0.27,0.2,0.11,0.08,0.66,67,37,7.1,199
